"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55161968,55178299,"Pavir.2NG452303","GO:0033897,GO:0003723","AT1G14220","","Ribonuclease T2 family protein","LOC_Os09g36700","ribonuclease T2 family domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55180002,55180401,"Pavir.2NG452306","GO:0055114,GO:0050661,GO:0006006,GO:0004345","AT5G13110","G6PD2","glucose-6-phosphate dehydrogenase 2","LOC_Os03g29950","glucose-6-phosphate 1-dehydrogenase, chloroplast precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55184601,55188446,"Pavir.2NG452500","GO:0019773,GO:0006511,GO:0004175,GO:0051603,GO:0005839,GO:0004298","AT5G66140","PAD2","proteasome alpha subunit D2","LOC_Os09g36710","peptidase, T1 family, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55249578,55250730,"Pavir.2NG452600","","AT4G38620","ATMYB4,MYB4","myb domain protein 4","LOC_Os09g36730","MYB family transcription factor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55254620,55257014,"Pavir.2NG452700","","AT3G51280","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os09g36740","tetratricopeptide repeat domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55270929,55275494,"Pavir.2NG452800","","AT3G51290","","Protein of unknown function (DUF630) ;Protein of unknown function (DUF632)","LOC_Os09g36760","DUF630/DUF632 domains containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55276165,55280896,"Pavir.2NG452900","GO:0005515","AT2G20990","ATSYTA,NTMC2T1.1,NTMC2TYPE1.1,SYT1,SYTA","synaptotagmin A","LOC_Os09g36770","NTMC2Type1.2 protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55281161,55281494,"Pavir.2NG452903","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55283824,55284680,"Pavir.2NG452906","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55292156,55293526,"Pavir.2NG452909","","","","","LOC_Os09g36790","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55297198,55300947,"Pavir.2NG453400","","AT5G66120","","3-dehydroquinate synthase, putative","LOC_Os09g36800","3-dehydroquinate synthase, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55305137,55311346,"Pavir.2NG453500","GO:0030246,GO:0005975,GO:0004553","AT2G16730","BGAL13","glycosyl hydrolase family 35 protein","LOC_Os09g36810","beta-galactosidase precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55319711,55322654,"Pavir.2NG453800","GO:0006260,GO:0005634","AT2G20980","MCM10","minichromosome maintenance 10","LOC_Os09g36820","MCM10 - Putative minichromosome maintenance MCM protein 10, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55323283,55325119,"Pavir.2NG453900","GO:0006511","AT1G75950","ASK1,ATSKP1,SKP1,SKP1A,UIP1","S phase kinase-associated protein 1","LOC_Os09g36830","Skp1 family, dimerisation domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55352695,55354120,"Pavir.2NG453903","","","","","LOC_Os09g36850","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55357448,55360471,"Pavir.2NG453906","","AT1G54630","ACP3","acyl carrier protein 3","LOC_Os08g43580","acyl carrier protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55364824,55367787,"Pavir.2NG453909","GO:0016788","AT1G75900","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os09g36880","GDSL-like lipase/acylhydrolase, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55369044,55371786,"Pavir.2NG453912","GO:0016592,GO:0006357,GO:0001104","AT5G02850","","hydroxyproline-rich glycoprotein family protein","LOC_Os09g36890","hydroxyproline-rich glycoprotein family protein, putative, expressed","OsMED4 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55371934,55375977,"Pavir.2NG453915","GO:0005515","AT4G35050","MSI3,NFC3","Transducin family protein / WD-40 repeat family protein","LOC_Os09g36900","WD domain, G-beta repeat domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55398765,55400009,"Pavir.2NG453918","GO:0043565,GO:0006355,GO:0003700","AT4G35900","atbzip14,FD,FD-1","Basic-leucine zipper (bZIP) transcription factor family protein","LOC_Os09g36910","bZIP transcription factor domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55407389,55407718,"Pavir.2NG453921","","","","","LOC_Os03g32190","transposon protein, putative, unclassified, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55433512,55440067,"Pavir.2NG454100","GO:0030244,GO:0016760,GO:0016020","AT3G03050","ATCSLD3,CSLD3,KJK","cellulose synthase-like D3","LOC_Os10g20260","CSLF7 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55443278,55445891,"Pavir.2NG454200","","AT5G15900","TBL19","TRICHOME BIREFRINGENCE-LIKE 19","LOC_Os06g16160","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55480426,55481026,"Pavir.2NG454203","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55481045,55486674,"Pavir.2NG454300","","AT5G66100","","winged-helix DNA-binding transcription factor family protein","LOC_Os09g36920","la domain containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55482981,55484361,"Pavir.2NG454303","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55505077,55506645,"Pavir.2NG454500","GO:0016020,GO:0006810,GO:0005215","AT4G35100","PIP2;7,PIP3,PIP3A,SIMIP","plasma membrane intrinsic protein 3","LOC_Os09g36930","aquaporin protein, putative, expressed","OsPIP2;7 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55507555,55508840,"Pavir.2NG454600","GO:0009055","AT2G32300","UCC1","uclacyanin 1","LOC_Os09g36940","plastocyanin-like domain containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55510871,55511845,"Pavir.2NG454700","","","","","LOC_Os09g36950","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55520369,55521027,"Pavir.2NG454703","","","","","LOC_Os09g36970","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55524047,55526038,"Pavir.2NG454900","GO:0006888,GO:0005801,GO:0005622","AT2G20930","","SNARE-like superfamily protein","LOC_Os09g36976","trafficking protein particle complex subunit, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55526363,55528678,"Pavir.2NG455000","","AT2G20940","","Protein of unknown function (DUF1279)","LOC_Os09g36982","protein of unknown function DUF1279 domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55530917,55531823,"Pavir.2NG455003","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55531776,55534320,"Pavir.2NG455100","","AT5G66090","","","LOC_Os09g36990","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55541569,55544585,"Pavir.2NG455200","GO:0005515,GO:0042176,GO:0030234,GO:0000502","AT1G20200","EMB2719,HAP15","PAM domain (PCI/PINT associated module) protein","LOC_Os09g37000","26S proteasome non-ATPase regulatory subunit 3, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55549070,55550218,"Pavir.2NG455300","","AT1G65770","AMR1","ascorbic acid mannose pathway regulator 1","LOC_Os08g18870","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55550925,55554092,"Pavir.2NG455400","GO:0003676","AT1G76010","","Alba DNA/RNA-binding protein","LOC_Os09g37006","protein of unknown function domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55554518,55558169,"Pavir.2NG455500","GO:0006508,GO:0004190","AT4G35880","","Eukaryotic aspartyl protease family protein","LOC_Os09g37012","eukaryotic aspartyl protease domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55560671,55561029,"Pavir.2NG455503","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55561120,55564591,"Pavir.2NG455700","","AT1G20225","","Thioredoxin superfamily protein","LOC_Os09g37020","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55575709,55576245,"Pavir.2NG455703","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55576728,55580358,"Pavir.2NG455800","","AT1G21740","","Protein of unknown function (DUF630 and DUF632)","LOC_Os09g37040","DUF630/DUF632 domains containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55586675,55588206,"Pavir.2NG455900","GO:0008270,GO:0005515","AT2G17730","NIP2","NEP-interacting protein 2","LOC_Os08g43670","RING-H2 finger protein ATL2B, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55608999,55611562,"Pavir.2NG456100","GO:0008601,GO:0007165,GO:0000159","AT5G03470","ATB\' ALPHA","Protein phosphatase 2A regulatory B subunit family protein","LOC_Os09g37060","transposon protein, putative, unclassified, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55613722,55615594,"Pavir.2NG456200","","AT1G20300","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os09g37070","pentatricopeptide, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55622856,55624108,"Pavir.2NG456400","","AT1G76070","","","LOC_Os09g37080","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55625644,55626474,"Pavir.2NG456500","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55644597,55651072,"Pavir.2NG456800","GO:0003824,GO:0005515","AT4G35790","ATPLDDELTA,PLDDELTA","phospholipase D delta","LOC_Os09g37100","phospholipase D, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55651171,55654250,"Pavir.2NG456900","","AT3G57430","OTP84","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os06g02200","pentatricopeptide, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55666471,55667927,"Pavir.2NG457000","GO:0003824","AT5G11880","","Pyridoxal-dependent decarboxylase family protein","LOC_Os09g37120","pyridoxal-dependent decarboxylase protein, putative, expressed","ODCa "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55670014,55672291,"Pavir.2NG457003","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55703339,55705040,"Pavir.2NG457200","GO:0016747","AT5G48930","HCT","hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase","LOC_Os09g37200","transferase family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55718256,55725546,"Pavir.2NG457300","GO:0016597,GO:0008152,GO:0006468,GO:0004672","AT4G35780","","ACT-like protein tyrosine kinase family protein","LOC_Os09g37230","protein kinase family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55729585,55747592,"Pavir.2NG457600","","AT2G30870","ATGSTF10,ATGSTF4,ERD13,GSTF10","glutathione S-transferase PHI 10","LOC_Os09g37240","glutathione S-transferase, C-terminal domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55748123,55753239,"Pavir.2NG457700","GO:0043531","AT1G50180","","NB-ARC domain-containing disease resistance protein","LOC_Os01g70080","NB-ARC domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55753665,55759862,"Pavir.2NG457800","GO:0006351,GO:0003714","AT3G03570","","Protein of unknown function (DUF3550/UPF0682)","LOC_Os09g40000","AGAP005770-PA, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55759053,55759926,"Pavir.2NG457900","","AT3G02910","","AIG2-like (avirulence induced gene) family protein","LOC_Os11g04420","AIG2-like family domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55760587,55761707,"Pavir.2NG458000","","AT5G01150","","Protein of unknown function (DUF674)","LOC_Os09g37260","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55762106,55765875,"Pavir.2NG458100","GO:0005089","AT4G38430","ATROPGEF1,ROPGEF1","rho guanyl-nucleotide exchange factor 1","LOC_Os09g37270","ATROPGEF7/ROPGEF7, putative, expressed","OsRacGEF2 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55779182,55780904,"Pavir.2NG458200","","AT1G76150","ATECH2,ECH2","enoyl-CoA hydratase 2","LOC_Os09g37280","peroxisomal multifunctional enzyme type 2, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55790457,55791981,"Pavir.2NG458203","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55798500,55799472,"Pavir.2NG458206","","AT1G76150","ATECH2,ECH2","enoyl-CoA hydratase 2","LOC_Os09g37280","peroxisomal multifunctional enzyme type 2, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55800404,55803668,"Pavir.2NG458209","GO:0055085,GO:0016021,GO:0015299,GO:0006812","AT2G13620","ATCHX15,CHX15","cation/hydrogen exchanger 15","LOC_Os09g37300","transporter, monovalent cation:proton antiporter-2 family, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55804219,55804907,"Pavir.2NG458212","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55805176,55806124,"Pavir.2NG458215","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55808307,55809065,"Pavir.2NG458218","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55687369,55689328,"Pavir.2NG458400","GO:0016747","AT5G48930","HCT","hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase","LOC_Os09g37180","transferase family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55857954,55858591,"Pavir.2NG458500","GO:0009733","AT1G29500","","SAUR-like auxin-responsive protein family ","LOC_Os09g37480","OsSAUR53 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55859429,55860241,"Pavir.2NG458600","GO:0009733","AT1G29430","","SAUR-like auxin-responsive protein family ","LOC_Os09g37480","OsSAUR53 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55869881,55871045,"Pavir.2NG458603","","","","","LOC_Os09g37344","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55875561,55876348,"Pavir.2NG458800","GO:0009733","AT1G29500","","SAUR-like auxin-responsive protein family ","LOC_Os09g37500","OsSAUR55 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55878215,55878827,"Pavir.2NG458900","GO:0009733","AT1G29500","","SAUR-like auxin-responsive protein family ","LOC_Os09g37394","OsSAUR44 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55880607,55881324,"Pavir.2NG458903","GO:0009733","AT1G29450","","SAUR-like auxin-responsive protein family ","LOC_Os09g37470","OsSAUR52 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55882503,55883132,"Pavir.2NG459100","GO:0009733","AT1G29500","","SAUR-like auxin-responsive protein family ","LOC_Os09g37350","OsSAUR40 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55884297,55885045,"Pavir.2NG459200","GO:0009733","AT1G29430","","SAUR-like auxin-responsive protein family ","LOC_Os09g37394","OsSAUR44 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55888273,55889024,"Pavir.2NG459300","GO:0009733","AT1G29450","","SAUR-like auxin-responsive protein family ","LOC_Os09g37500","OsSAUR55 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55892790,55893367,"Pavir.2NG459400","GO:0009733","AT5G27780","","SAUR-like auxin-responsive protein family ","LOC_Os09g37394","OsSAUR44 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55894301,55895021,"Pavir.2NG459500","GO:0009733","AT1G29420","","SAUR-like auxin-responsive protein family ","LOC_Os09g37500","OsSAUR55 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55896451,55899062,"Pavir.2NG459600","","AT4G35730","","Regulator of Vps4 activity in the MVB pathway protein","LOC_Os09g37510","DUF292 domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56014645,56020322,"Pavir.2NG459800","GO:0080019","AT5G22500","FAR1","fatty acid reductase 1","LOC_Os04g28620","male sterility protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56018510,56019600,"Pavir.2NG459803","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56020242,56031566,"Pavir.2NG459900","GO:0046872,GO:0005524","AT1G50410","","SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-related","LOC_Os08g08220","EDA16, putative, expressed","BRHIS1 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56036307,56051580,"Pavir.2NG459903","","AT1G76270","","O-fucosyltransferase family protein","LOC_Os09g37590","OsFBDUF47 - F-box and DUF domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56039201,56039581,"Pavir.2NG459906","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56073961,56076547,"Pavir.2NG460200","","AT2G17120","LYM2","lysm domain GPI-anchored protein 2 precursor","LOC_Os09g37600","lysM domain-containing GPI-anchored protein precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56079501,56081412,"Pavir.2NG460400","","AT4G38380","","MATE efflux family protein","LOC_Os09g37610","MATE efflux protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56081203,56084233,"Pavir.2NG460500","","AT1G19250","FMO1","flavin-dependent monooxygenase 1","LOC_Os09g37620","flavin-containing monooxygenase family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56085224,56086557,"Pavir.2NG460600","","","","","LOC_Os09g37690","flavin-containing monooxygenase family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56089445,56092850,"Pavir.2NG460800","","AT2G45250","","Integral membrane protein hemolysin-III homolog","LOC_Os09g37700","proteophosphoglycan ppg4, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56093980,56094440,"Pavir.2NG460900","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56097486,56102777,"Pavir.2NG461100","GO:0005515","AT1G20640","","Plant regulator RWP-RK family protein","LOC_Os09g37710","NIN, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56104387,56105193,"Pavir.2NG461200","GO:0008270,GO:0003676","AT3G10400","","RNA recognition motif and CCHC-type zinc finger domains containing protein","LOC_Os09g37720","RNA recognition motif containing protein, expressed","OsU11|U12-31K "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56105617,56107207,"Pavir.2NG461400","","AT5G24580","","Heavy metal transport/detoxification superfamily protein ","LOC_Os09g37730","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56107448,56108125,"Pavir.2NG461403","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT3G45020","","Ribosomal L18p/L5e family protein","LOC_Os09g37740","ribosomal L18p/L5e family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55939846,55949006,"Pavir.2NG461600","","AT4G35240","","Protein of unknown function (DUF630 and DUF632)","LOC_Os09g37520","DUF630/DUF632 domains containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55943507,55944617,"Pavir.2NG461603","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55953445,55955163,"Pavir.2NG461606","","AT4G35660","","Arabidopsis protein of unknown function (DUF241)","LOC_Os11g06100","carrier, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55970734,55973617,"Pavir.2NG461900","","AT4G35190","","Putative lysine decarboxylase family protein","LOC_Os09g37540","uncharacterized protein PA4923, putative, expressed","OsLDC-like1 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55982951,55991585,"Pavir.2NG461903","","AT2G17070","","Arabidopsis protein of unknown function (DUF241)","LOC_Os11g06100","carrier, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55991586,55992210,"Pavir.2NG461906","","AT3G51400","","Arabidopsis protein of unknown function (DUF241)","LOC_Os08g43740","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56115636,56122850,"Pavir.2NG462100","GO:0005515","AT1G20670","","DNA-binding bromodomain-containing protein","LOC_Os09g37760","bromodomain domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56131777,56133793,"Pavir.2NG462103","","AT1G20670","","DNA-binding bromodomain-containing protein","LOC_Os09g37760","bromodomain domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56139811,56143025,"Pavir.2NG462106","GO:0071816","AT4G16444","","","LOC_Os06g09840","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56145508,56146717,"Pavir.2NG462109","GO:0016020,GO:0009765","AT2G34420","LHB1B2,LHCB1.5","photosystem II light harvesting complex gene B1B2","LOC_Os01g41710","chlorophyll A-B binding protein, putative, expressed","CAB2R "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56170296,56172747,"Pavir.2NG462300","GO:0048544","AT1G61610","","S-locus lectin protein kinase family protein","LOC_Os09g37800","serine/threonine kinase, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56173189,56174077,"Pavir.2NG462303","GO:0006468,GO:0004672","AT4G23150","CRK7","cysteine-rich RLK (RECEPTOR-like protein kinase) 7","LOC_Os09g37800","serine/threonine kinase, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56174784,56182521,"Pavir.2NG462306","GO:0006438,GO:0005737,GO:0005524,GO:0004832,GO:0000166,GO:0006418,GO:0004812","AT1G14610","TWN2,VALRS","valyl-tRNA synthetase / valine--tRNA ligase (VALRS)","LOC_Os03g48850","valyl-tRNA synthetase, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56263672,56270987,"Pavir.2NG462500","GO:0006298,GO:0005524,GO:0030983,GO:0032300,GO:0007131","AT4G35520","ATMLH3,MLH3","MUTL protein homolog 3","LOC_Os09g37930","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56272549,56276028,"Pavir.2NG462600","GO:0006468,GO:0005524,GO:0004672","AT4G35500","","Protein kinase superfamily protein","LOC_Os09g37949","serine/threonine-protein kinase SRPK1, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",55023843,55024705,"Pavir.2NG463100","","AT4G36010","","Pathogenesis-related thaumatin superfamily protein","LOC_Os09g36560","thaumatin, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",54619732,54623880,"Pavir.2NG465800","GO:0000228","AT3G59550","ATRAD21.2,ATSYN3,SYN3","Rad21/Rec8-like family protein","LOC_Os08g16610","Rad21 / Rec8 like protein, putative, expressed","OsRAD21-3 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",59924134,59926936,"Pavir.2NG467700","","","","","","",NA
