"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15645641,15646914,"Pavir.5NG191762","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15650303,15667198,"Pavir.5NG191800","","AT5G22560","","Plant protein of unknown function (DUF247)","LOC_Os08g02730","plant protein of unknown function domain containing protein, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15648059,15648583,"Pavir.5NG191843","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15684920,15693384,"Pavir.5NG192000","GO:0005515","AT2G26990","ATCSN2,COP12,CSN2,FUS12","proteasome family protein","LOC_Os01g17180","proteasome subunit, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15693825,15696540,"Pavir.5NG192081","GO:0055114,GO:0046872,GO:0016491","AT3G56940","ACSF,CHL27,CRD1","dicarboxylate diiron protein, putative (Crd1)","LOC_Os01g17170","magnesium-protoporphyrin IX monomethyl ester cyclase,chloroplast precursor, putative, expressed","PNZIP "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15697395,15704674,"Pavir.5NG192162","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15792219,15793500,"Pavir.5NG192200","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15706942,15710162,"Pavir.5NG192243","GO:0008270","AT3G56930","","DHHC-type zinc finger family protein","LOC_Os01g17160","OsSubt1 - Putative Subtilisin homologue, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15799792,15808738,"Pavir.5NG192300","GO:0055085,GO:0016021","AT5G13750","ZIFL1","zinc induced facilitator-like 1","LOC_Os01g17214","major facilitator superfamily antiporter, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15711440,15716265,"Pavir.5NG192324","GO:0006508,GO:0004252","AT1G20160","ATSBT5.2","Subtilisin-like serine endopeptidase family protein","LOC_Os09g30458","subtilisin-like protease, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",14537324,14539523,"Pavir.5NG192400","GO:0006468,GO:0004672","AT1G28390","","Protein kinase superfamily protein","LOC_Os01g16230","TKL_IRAK_CR4L.2 - The CR4L subfamily has homology with Crinkly4, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15820726,15825193,"Pavir.5NG192600","GO:0055085,GO:0016021","AT2G29650","ANTR1,PHT4;1","phosphate transporter 4;1","LOC_Os01g17240","transporter, major facilitator family, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15825244,15828446,"Pavir.5NG192700","GO:0005515","AT5G21090","","Leucine-rich repeat (LRR) family protein","LOC_Os01g17250","BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15834175,15838309,"Pavir.5NG192800","GO:0043565,GO:0006355,GO:0003700,GO:0006351","AT3G12250","BZIP45,TGA6","TGACG motif-binding factor 6","LOC_Os01g17260","transcription factor, putative, expressed","OsHBP1b "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15839008,15855081,"Pavir.5NG192900","GO:0008270","AT3G15140","","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","LOC_Os01g17279","exonuclease, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15844063,15844626,"Pavir.5NG192981","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15889394,15894446,"Pavir.5NG193200","","AT1G80270","PPR596","PENTATRICOPEPTIDE REPEAT 596","LOC_Os12g07260","PPR repeat domain containing protein, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15891318,15892327,"Pavir.5NG193281","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15894708,15896625,"Pavir.5NG193400","GO:0043022,GO:0042256","AT3G55620","emb1624","Translation initiation factor IF6","LOC_Os01g17330","eukaryotic translation initiation factor 6, putative, expressed","Os-eIF6;2 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15935713,15936015,"Pavir.5NG193481","GO:0016021","AT3G05880","RCI2A","Low temperature and salt responsive protein family","LOC_Os05g04700","OsRCI2-6 - Hydrophobic protein LTI6B, expressed","OsLti6b|ddOs32 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16288344,16289250,"Pavir.5NG193500","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16299779,16300226,"Pavir.5NG193581","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16283365,16287844,"Pavir.5NG193600","GO:0003924,GO:0007017,GO:0005874","AT5G12250","TUB6","beta-6 tubulin","LOC_Os01g18050","tubulin/FtsZ domain containing protein, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16175070,16187344,"Pavir.5NG194100","","AT5G12260","","","LOC_Os01g18060","sugar transporter superfamily, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16177542,16178321,"Pavir.5NG194181","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16169443,16174783,"Pavir.5NG194200","","AT1G19580","GAMMA CA1","gamma carbonic anhydrase 1","LOC_Os01g18070","bacterial transferase hexapeptide domain containing protein, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16196017,16196402,"Pavir.5NG194262","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16165462,16166676,"Pavir.5NG194300","","AT3G62410","CP12,CP12-2","CP12 domain-containing protein 2","LOC_Os01g19740","calvin cycle protein CP12, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17765895,17769165,"Pavir.5NG195300","GO:0005975,GO:0004553","AT5G09730","ATBX3,ATBXL3,BX3,BXL3,XYL3","beta-xylosidase 3","LOC_Os01g19220","beta-D-xylosidase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17749511,17765207,"Pavir.5NG195400","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17594411,17598564,"Pavir.5NG195800","GO:0015934,GO:0006412,GO:0003735","AT5G64670","","Ribosomal protein L18e/L15 superfamily protein","LOC_Os08g21840","50S ribosomal protein L15, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17605548,17606028,"Pavir.5NG195881","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17580945,17584469,"Pavir.5NG195900","GO:0006468,GO:0004672","AT5G26751","ATSK11,SK 11","shaggy-related kinase 11","LOC_Os01g19150","CGMC_GSK.3 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17605932,17606647,"Pavir.5NG195962","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17573920,17580006,"Pavir.5NG196000","","AT2G45270","GCP1","glycoprotease 1","LOC_Os12g29990","O-sialoglycoprotein endopeptidase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17621665,17624249,"Pavir.5NG196043","","AT1G02460","","Pectin lyase-like superfamily protein","LOC_Os01g19170","polygalacturonase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17579979,17580704,"Pavir.5NG196081","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17540087,17543530,"Pavir.5NG196200","","AT2G45270","GCP1","glycoprotease 1","LOC_Os12g29990","O-sialoglycoprotein endopeptidase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17519870,17522734,"Pavir.5NG196300","GO:0003824,GO:0006470,GO:0004722","AT3G62260","","Protein phosphatase 2C family protein","LOC_Os01g19130","protein phosphatase 2C, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17536309,17537602,"Pavir.5NG196381","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17440278,17441838,"Pavir.5NG196400","GO:0055114,GO:0020037,GO:0006979,GO:0004601","AT4G33420","","Peroxidase superfamily protein","LOC_Os01g19020","peroxidase precursor, putative, expressed","OsPOD|prx11 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17698552,17708808,"Pavir.5NG196600","GO:0003968","AT3G49500","RDR6,SDE1,SGS2","RNA-dependent RNA polymerase 6","LOC_Os01g34350","RNA-dependent RNA polymerase, putative, expressed","OsRDR6|shl-2 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17254105,17257810,"Pavir.5NG197300","GO:0005975,GO:0004553","AT5G20950","","Glycosyl hydrolase family protein","LOC_Os02g03870","periplasmic beta-glucosidase precursor, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",18189869,18193950,"Pavir.5NG197600","","AT4G04190","","","LOC_Os04g33510","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",18206746,18216464,"Pavir.5NG197681","","AT1G35220","","","LOC_Os01g19760","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",18215631,18217033,"Pavir.5NG197762","","AT4G16160","ATOEP16-2,ATOEP16-S","Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein","LOC_Os01g19770","mitochondrial import inner membrane translocase subunit Tim17, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15746117,15765224,"Pavir.5NG201500","GO:0008193,GO:0006400,GO:0000287","AT2G31580","","tRNAHis guanylyltransferase","LOC_Os05g45890","tRNAHis guanylyltransferase family protein, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16968942,16969433,"Pavir.5NG203300","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16973632,16974722,"Pavir.5NG203381","","","","","LOC_Os10g24040","transposon protein, putative, Pong sub-class, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16974893,16975402,"Pavir.5NG203462","","","","","LOC_Os02g39130","transposon protein, putative, Pong sub-class, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17279563,17281245,"Pavir.5NG203600","","AT1G34300","","lectin protein kinase family protein","LOC_Os07g04810","protein kinase domain containing protein, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17298988,17299729,"Pavir.5NG203681","GO:0006351,GO:0005634,GO:0003677","","","","LOC_Os03g18470","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16148491,16149146,"Pavir.5NG204100","","","","","LOC_Os01g18090","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16149517,16152617,"Pavir.5NG204181","","","","","LOC_Os08g09890","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16146026,16148311,"Pavir.5NG204200","GO:0016021,GO:0004252","AT3G17611","ATRBL14,RBL14","RHOMBOID-like protein 14","LOC_Os01g18100","OsRhmbd3 - Putative Rhomboid homologue, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16157149,16158157,"Pavir.5NG204262","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16141278,16143389,"Pavir.5NG204300","GO:0016021,GO:0004252","AT3G17611","ATRBL14,RBL14","RHOMBOID-like protein 14","LOC_Os01g18100","OsRhmbd3 - Putative Rhomboid homologue, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16113034,16118503,"Pavir.5NG204600","GO:0006457,GO:0003755,GO:0000413","AT3G62030","ROC4","rotamase CYP 4","LOC_Os01g18210","peptidyl-prolyl cis-trans isomerase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16121238,16121920,"Pavir.5NG204681","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16125108,16126371,"Pavir.5NG204762","","AT1G09560","GLP5","germin-like protein 5","LOC_Os01g18170","Cupin domain containing protein, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16127344,16131340,"Pavir.5NG204843","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16096923,16098408,"Pavir.5NG204900","","AT1G09540","ATMYB61,MYB61","myb domain protein 61","LOC_Os01g18240","MYB family transcription factor, putative, expressed","MYB61 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16109627,16112132,"Pavir.5NG204981","","AT3G62070","","","LOC_Os01g18220","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16095308,16095691,"Pavir.5NG205000","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16038168,16039430,"Pavir.5NG205100","","AT3G62080","","SNF7 family protein","LOC_Os01g18280","SNF7 domain containing protein, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16023149,16026325,"Pavir.5NG205200","GO:0007034","AT3G62080","","SNF7 family protein","LOC_Os01g18280","SNF7 domain containing protein, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16016948,16020374,"Pavir.5NG205300","GO:0046983","AT1G09530","PAP3,PIF3,POC1","phytochrome interacting factor 3","LOC_Os05g04740","helix-loop-helix DNA-binding domain containing protein, expressed","APG|OsPIL16 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16021366,16021894,"Pavir.5NG205381","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15958933,15966905,"Pavir.5NG205500","","AT4G01690","HEMG1,PPO1,PPOX","Flavin containing amine oxidoreductase family","LOC_Os01g18320","protoporphyrinogen oxidase, chloroplast precursor, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15950276,15952781,"Pavir.5NG205700","GO:0006355,GO:0005634","AT3G17600","IAA31","indole-3-acetic acid inducible 31","LOC_Os01g18360","OsIAA4 - Auxin-responsive Aux/IAA gene family member, expressed","OsIAA4 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15948315,15950788,"Pavir.5NG205800","","AT2G22070","","pentatricopeptide (PPR) repeat-containing protein","LOC_Os04g49520","pentatricopeptide repeat protein PPR868-14, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15939864,15940131,"Pavir.5NG206100","GO:0016021","AT3G05880","RCI2A","Low temperature and salt responsive protein family","LOC_Os05g04700","OsRCI2-6 - Hydrophobic protein LTI6B, expressed","OsLti6b|ddOs32 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15945332,15945991,"Pavir.5NG206181","","AT1G74600","","pentatricopeptide (PPR) repeat-containing protein","LOC_Os03g32620","pentatricopeptide, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",15937685,15939228,"Pavir.5NG206200","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16427943,16429072,"Pavir.5NG206400","GO:0016998,GO:0006032,GO:0004568","AT1G02360","","Chitinase family protein","LOC_Os01g18400","CHIT10 - Chitinase family protein precursor, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16440737,16441538,"Pavir.5NG206600","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16462747,16463152,"Pavir.5NG206800","","AT3G17580","","","LOC_Os01g18450","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16469861,16470115,"Pavir.5NG206900","","","","","LOC_Os01g18530","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16474570,16474854,"Pavir.5NG207000","","","","","LOC_Os01g18530","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16510180,16510966,"Pavir.5NG207081","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16529021,16533965,"Pavir.5NG207200","GO:0043565,GO:0006355,GO:0003700","AT4G04450","AtWRKY42,WRKY42","WRKY family transcription factor","LOC_Os01g18584","WRKY9, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16540575,16544635,"Pavir.5NG207300","GO:0006629,GO:0006508,GO:0004190","AT1G62290","","Saposin-like aspartyl protease family protein","LOC_Os05g04630","retrotransposon protein, putative, SINE subclass, expressed","OsAP1 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16547847,16553070,"Pavir.5NG207400","","AT3G62130","","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","LOC_Os01g18640","aminotransferase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16564351,16564994,"Pavir.5NG207600","","","","","LOC_Os02g30480","retrotransposon protein, putative, unclassified, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16571812,16572589,"Pavir.5NG207700","","","","","LOC_Os12g08530","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16573637,16579179,"Pavir.5NG207800","","AT3G62130","","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","LOC_Os01g18640","aminotransferase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16580194,16580958,"Pavir.5NG207900","","AT3G62410","CP12,CP12-2","CP12 domain-containing protein 2","LOC_Os01g19740","calvin cycle protein CP12, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16587876,16588324,"Pavir.5NG208100","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16591711,16593033,"Pavir.5NG208181","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16900665,16907309,"Pavir.5NG208200","GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810","AT3G62150","PGP21","P-glycoprotein 21","LOC_Os01g18670","MDR-like ABC transporter, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16699205,16701471,"Pavir.5NG208262","","","","","ChrUn","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16907345,16908148,"Pavir.5NG208281","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16707282,16707905,"Pavir.5NG208343","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16930568,16931453,"Pavir.5NG208400","","AT5G05800","","","LOC_Os08g25050","PIF-like orf1, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16714031,16717636,"Pavir.5NG208424","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",16948710,16966316,"Pavir.5NG208481","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17009906,17017336,"Pavir.5NG208800","GO:0016747","AT3G62160","","HXXXD-type acyl-transferase family protein","LOC_Os01g18744","transferase family protein, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17019217,17020162,"Pavir.5NG208881","","","","","","",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17035616,17036260,"Pavir.5NG208962","","AT1G43760","","DNAse I-like superfamily protein","LOC_Os11g05030","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17036734,17037207,"Pavir.5NG209043","","","","","LOC_Os04g07590","retrotransposon protein, putative, LINE subclass, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17090484,17095501,"Pavir.5NG209300","GO:0007165,GO:0006468,GO:0005524,GO:0004672","AT3G17510","CIPK1,SnRK3.16","CBL-interacting protein kinase 1","LOC_Os01g18800","CAMK_KIN1/SNF1/Nim1_like.9 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17095576,17097261,"Pavir.5NG209400","","AT1G09520","","","LOC_Os01g18810","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17112411,17121026,"Pavir.5NG209500","GO:0006468,GO:0004672","AT2G47060","","Protein kinase superfamily protein","LOC_Os05g04520","protein kinase, putative, expressed","OsPti1a "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17116583,17120174,"Pavir.5NG209581","GO:0046983","AT5G31412","","hAT transposon superfamily protein","LOC_Os01g52430","hAT dimerisation domain-containing protein, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17167879,17172928,"Pavir.5NG209600","GO:0005634,GO:0003677","AT3G60030","SPL12","squamosa promoter-binding protein-like 12","LOC_Os01g18850","OsSPL1 - SBP-box gene family member, expressed","OsSPL1 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17173467,17176775,"Pavir.5NG209700","GO:0006556,GO:0004478,GO:0005524","AT1G02500","AtSAM1,MAT1,SAM-1,SAM1","S-adenosylmethionine synthetase 1","LOC_Os01g18860","S-adenosylmethionine synthetase, putative, expressed","OsSAM3 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17193561,17196429,"Pavir.5NG209800","GO:0046983","AT1G06170","","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os01g18870","helix-loop-helix DNA-binding domain containing protein, expressed","TIP2|bHLH142 "
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17328425,17333806,"Pavir.5NG209900","","AT3G63090","","Ubiquitin carboxyl-terminal hydrolase family protein","LOC_Os01g18880","ubiquitin carboxyl-terminal hydrolase, family 1, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17376764,17378112,"Pavir.5NG210100","GO:0055114,GO:0020037,GO:0006979,GO:0004601","AT1G71695","","Peroxidase superfamily protein","LOC_Os05g04470","peroxidase precursor, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17384884,17386220,"Pavir.5NG210181","GO:0055114,GO:0020037,GO:0006979,GO:0004601","AT4G11290","","Peroxidase superfamily protein","LOC_Os07g06300","ethylene-insensitive protein 2, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17388082,17390379,"Pavir.5NG210300","GO:0055114,GO:0020037,GO:0006979,GO:0004601","AT1G14540","","Peroxidase superfamily protein","LOC_Os03g25320","peroxidase precursor, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17777801,17781303,"Pavir.5NG210500","GO:0016021,GO:0016020,GO:0022857","AT1G09380","","nodulin MtN21 /EamA-like transporter family protein","LOC_Os01g19290","integral membrane protein DUF6 containing protein, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17791591,17792931,"Pavir.5NG210600","","AT1G48000","AtMYB112,MYB112","myb domain protein 112","LOC_Os01g19330","MYB family transcription factor, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17803166,17812067,"Pavir.5NG210681","","AT1G56570","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os01g19380","pentatricopeptide, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17816953,17820570,"Pavir.5NG211100","GO:0016746,GO:0008152","AT4G01950","ATGPAT3,GPAT3","glycerol-3-phosphate acyltransferase 3","LOC_Os01g19390","glycerol-3-phosphate acyltransferase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17832154,17834570,"Pavir.5NG211200","","AT5G26800","","","LOC_Os01g19400","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17835991,17838625,"Pavir.5NG211300","GO:0055114,GO:0016491","AT1G78550","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os10g40880","flavonol synthase/flavanone 3-hydroxylase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17861748,17863537,"Pavir.5NG211400","GO:0055114,GO:0016491","AT1G17020","ATSRG1,SRG1","senescence-related gene 1","LOC_Os10g40880","flavonol synthase/flavanone 3-hydroxylase, putative, expressed",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17870620,17875075,"Pavir.5NG211500","","AT3G17120","","","LOC_Os01g19410","expressed protein",NA
"Chr05N","5N@36.27",11735767,47154718,"LEN","Chr05N","phytozomev13","gene",17891848,17892804,"Pavir.5NG211600","","","","","","",NA
